Time	Headset_on	CE_Pos	CE_Rot	LE_Pos	LE_Rot	RE_Pos	RE_Rot	LH_Pos	LH_Rot	RH_Pos	RH_Rot	Menu_Exists	Menu_Bounds	Menu_SM_Bounds	Menu_Page_Viewed	Menu_Panel_Viewed	Model_Name	Model_Centre	Model_Size	Preview_Name	Preview_Corners	
9.381069	1	(0.03, 1.71, 0.11)	(-0.19211, 0.03290, 0.04302, -0.97988)	(0.00, 1.72, 0.11)	(-0.19211, 0.03290, 0.04302, -0.97988)	(0.06, 1.71, 0.11)	(-0.19211, 0.03290, 0.04302, -0.97988)	(-0.10, 1.16, 0.20)	(0.10274, -0.00643, -0.10573, 0.98905)	(0.30, 0.93, 0.15)	(-0.47975, -0.13417, 0.05114, -0.86558)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
9.383116	1	(0.03, 1.71, 0.11)	(-0.19211, 0.03290, 0.04302, -0.97988)	(0.00, 1.72, 0.11)	(-0.19211, 0.03290, 0.04302, -0.97988)	(0.06, 1.71, 0.11)	(-0.19211, 0.03290, 0.04302, -0.97988)	(-0.10, 1.16, 0.20)	(0.10274, -0.00643, -0.10573, 0.98905)	(0.30, 0.93, 0.15)	(-0.47975, -0.13417, 0.05114, -0.86558)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
9.401271	1	(0.03, 1.71, 0.11)	(-0.19192, 0.03286, 0.04309, -0.97991)	(0.00, 1.72, 0.10)	(-0.19192, 0.03286, 0.04309, -0.97991)	(0.06, 1.71, 0.11)	(-0.19192, 0.03286, 0.04309, -0.97991)	(-0.10, 1.16, 0.20)	(0.10266, -0.00649, -0.10572, 0.98906)	(0.30, 0.93, 0.14)	(-0.47980, -0.13439, 0.05117, -0.86551)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
9.434265	1	(0.03, 1.71, 0.11)	(-0.19163, 0.03253, 0.04340, -0.97997)	(0.00, 1.72, 0.10)	(-0.19163, 0.03253, 0.04340, -0.97997)	(0.06, 1.71, 0.11)	(-0.19163, 0.03253, 0.04340, -0.97997)	(-0.10, 1.16, 0.20)	(0.10238, -0.00596, -0.10579, 0.98909)	(0.30, 0.93, 0.14)	(-0.47988, -0.13467, 0.05147, -0.86541)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
9.445212	1	(0.03, 1.71, 0.11)	(-0.19155, 0.03235, 0.04354, -0.97998)	(0.00, 1.72, 0.10)	(-0.19155, 0.03235, 0.04354, -0.97998)	(0.06, 1.71, 0.11)	(-0.19155, 0.03235, 0.04354, -0.97998)	(-0.10, 1.16, 0.20)	(0.10231, -0.00585, -0.10579, 0.98909)	(0.30, 0.93, 0.14)	(-0.47988, -0.13474, 0.05158, -0.86539)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
9.467154	1	(0.03, 1.71, 0.11)	(-0.19149, 0.03209, 0.04380, -0.97999)	(0.00, 1.72, 0.10)	(-0.19149, 0.03209, 0.04380, -0.97999)	(0.06, 1.71, 0.11)	(-0.19149, 0.03209, 0.04380, -0.97999)	(-0.10, 1.16, 0.20)	(0.10216, -0.00561, -0.10593, 0.98910)	(0.30, 0.93, 0.14)	(-0.47995, -0.13481, 0.05160, -0.86534)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
9.489182	1	(0.03, 1.71, 0.11)	(-0.19167, 0.03188, 0.04382, -0.97996)	(0.00, 1.72, 0.10)	(-0.19167, 0.03188, 0.04382, -0.97996)	(0.06, 1.71, 0.11)	(-0.19167, 0.03188, 0.04382, -0.97996)	(-0.10, 1.16, 0.20)	(0.10210, -0.00529, -0.10611, 0.98909)	(0.30, 0.93, 0.14)	(-0.48003, -0.13481, 0.05150, -0.86530)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
9.511262	1	(0.03, 1.71, 0.10)	(-0.19166, 0.03164, 0.04393, -0.97997)	(0.00, 1.72, 0.10)	(-0.19166, 0.03164, 0.04393, -0.97997)	(0.06, 1.71, 0.11)	(-0.19166, 0.03164, 0.04393, -0.97997)	(-0.10, 1.16, 0.20)	(0.10219, -0.00505, -0.10625, 0.98906)	(0.30, 0.93, 0.14)	(-0.48015, -0.13484, 0.05134, -0.86524)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
9.533289	1	(0.03, 1.71, 0.10)	(-0.19191, 0.03136, 0.04418, -0.97992)	(0.00, 1.72, 0.10)	(-0.19191, 0.03136, 0.04418, -0.97992)	(0.06, 1.71, 0.11)	(-0.19191, 0.03136, 0.04418, -0.97992)	(-0.10, 1.16, 0.20)	(0.10228, -0.00500, -0.10626, 0.98905)	(0.30, 0.93, 0.14)	(-0.48030, -0.13499, 0.05134, -0.86513)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
9.555407	1	(0.03, 1.71, 0.10)	(-0.19187, 0.03126, 0.04415, -0.97993)	(0.00, 1.72, 0.10)	(-0.19187, 0.03126, 0.04415, -0.97993)	(0.06, 1.71, 0.11)	(-0.19187, 0.03126, 0.04415, -0.97993)	(-0.10, 1.16, 0.20)	(0.10244, -0.00487, -0.10607, 0.98906)	(0.30, 0.93, 0.14)	(-0.48039, -0.13513, 0.05156, -0.86505)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
