Time	Headset_on	CE_Pos	CE_Rot	LE_Pos	LE_Rot	RE_Pos	RE_Rot	LH_Pos	LH_Rot	RH_Pos	RH_Rot	Menu_Exists	Menu_Bounds	Menu_SM_Bounds	Menu_Page_Viewed	Menu_Panel_Viewed	Model_Name	Model_Centre	Model_Size	Preview_Name	Preview_Corners	
7.597816	1	(-0.08, 1.69, 0.43)	(0.27517, -0.09384, 0.01571, 0.95667)	(-0.11, 1.69, 0.43)	(0.27517, -0.09384, 0.01571, 0.95667)	(-0.05, 1.69, 0.44)	(0.27517, -0.09384, 0.01571, 0.95667)	(-0.19, 1.20, 0.53)	(-0.15748, 0.06441, -0.08798, -0.98148)	(0.11, 1.35, 0.64)	(-0.05003, 0.04774, 0.28157, -0.95704)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
7.621161	1	(-0.08, 1.69, 0.43)	(0.27535, -0.09381, 0.01575, 0.95663)	(-0.11, 1.69, 0.43)	(0.27535, -0.09381, 0.01575, 0.95663)	(-0.05, 1.69, 0.44)	(0.27535, -0.09381, 0.01575, 0.95663)	(-0.19, 1.20, 0.53)	(-0.15756, 0.06445, -0.08802, -0.98146)	(0.11, 1.35, 0.64)	(-0.05047, 0.04760, 0.28158, -0.95703)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
7.631607	1	(-0.08, 1.69, 0.43)	(0.27532, -0.09375, 0.01579, 0.95664)	(-0.11, 1.69, 0.43)	(0.27532, -0.09375, 0.01579, 0.95664)	(-0.05, 1.69, 0.44)	(0.27532, -0.09375, 0.01579, 0.95664)	(-0.19, 1.20, 0.53)	(-0.15761, 0.06452, -0.08801, -0.98145)	(0.11, 1.35, 0.64)	(-0.05057, 0.04760, 0.28157, -0.95702)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
7.65364	1	(-0.08, 1.69, 0.43)	(0.27536, -0.09364, 0.01579, 0.95664)	(-0.11, 1.69, 0.43)	(0.27536, -0.09364, 0.01579, 0.95664)	(-0.05, 1.69, 0.44)	(0.27536, -0.09364, 0.01579, 0.95664)	(-0.19, 1.20, 0.53)	(-0.15773, 0.06459, -0.08804, -0.98143)	(0.11, 1.35, 0.64)	(-0.05060, 0.04774, 0.28141, -0.95706)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
7.675203	1	(-0.08, 1.69, 0.43)	(0.27537, -0.09364, 0.01582, 0.95664)	(-0.11, 1.69, 0.43)	(0.27537, -0.09364, 0.01582, 0.95664)	(-0.05, 1.69, 0.44)	(0.27537, -0.09364, 0.01582, 0.95664)	(-0.19, 1.20, 0.53)	(-0.15779, 0.06454, -0.08804, -0.98142)	(0.11, 1.35, 0.64)	(-0.05055, 0.04802, 0.28104, -0.95716)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
7.69704	1	(-0.08, 1.69, 0.43)	(0.27539, -0.09364, 0.01578, 0.95663)	(-0.11, 1.69, 0.43)	(0.27539, -0.09364, 0.01578, 0.95663)	(-0.05, 1.69, 0.44)	(0.27539, -0.09364, 0.01578, 0.95663)	(-0.19, 1.20, 0.53)	(-0.15778, 0.06448, -0.08803, -0.98143)	(0.11, 1.35, 0.64)	(-0.05065, 0.04813, 0.28090, -0.95719)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
7.707991	1	(-0.08, 1.69, 0.43)	(0.27542, -0.09371, 0.01576, 0.95662)	(-0.11, 1.69, 0.43)	(0.27542, -0.09371, 0.01576, 0.95662)	(-0.05, 1.68, 0.44)	(0.27542, -0.09371, 0.01576, 0.95662)	(-0.19, 1.20, 0.53)	(-0.15777, 0.06444, -0.08798, -0.98144)	(0.11, 1.35, 0.64)	(-0.05072, 0.04816, 0.28091, -0.95718)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
7.729924	1	(-0.08, 1.69, 0.43)	(0.27545, -0.09369, 0.01575, 0.95661)	(-0.11, 1.69, 0.43)	(0.27545, -0.09369, 0.01575, 0.95661)	(-0.05, 1.68, 0.44)	(0.27545, -0.09369, 0.01575, 0.95661)	(-0.19, 1.20, 0.53)	(-0.15776, 0.06426, -0.08799, -0.98145)	(0.11, 1.35, 0.64)	(-0.05091, 0.04826, 0.28099, -0.95714)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
7.751934	1	(-0.08, 1.69, 0.44)	(0.27552, -0.09374, 0.01578, 0.95658)	(-0.11, 1.69, 0.43)	(0.27552, -0.09374, 0.01578, 0.95658)	(-0.05, 1.68, 0.44)	(0.27552, -0.09374, 0.01578, 0.95658)	(-0.19, 1.20, 0.53)	(-0.15776, 0.06411, -0.08813, -0.98144)	(0.11, 1.35, 0.64)	(-0.05106, 0.04836, 0.28102, -0.95712)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
7.774023	1	(-0.08, 1.69, 0.44)	(0.27554, -0.09377, 0.01575, 0.95658)	(-0.11, 1.69, 0.43)	(0.27554, -0.09377, 0.01575, 0.95658)	(-0.05, 1.68, 0.44)	(0.27554, -0.09377, 0.01575, 0.95658)	(-0.20, 1.20, 0.53)	(-0.15789, 0.06417, -0.08817, -0.98142)	(0.11, 1.35, 0.64)	(-0.05109, 0.04864, 0.28088, -0.95715)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
