Time	Headset_on	CE_Pos	CE_Rot	LE_Pos	LE_Rot	RE_Pos	RE_Rot	LH_Pos	LH_Rot	RH_Pos	RH_Rot	Menu_Exists	Menu_Bounds	Menu_SM_Bounds	Menu_Page_Viewed	Menu_Panel_Viewed	Model_Name	Model_Centre	Model_Size	Preview_Name	Preview_Corners	
8.217036	1	(0.00, 1.69, 0.43)	(-0.26834, 0.09301, -0.02413, -0.95852)	(-0.03, 1.69, 0.42)	(-0.26834, 0.09301, -0.02413, -0.95852)	(0.03, 1.69, 0.43)	(-0.26834, 0.09301, -0.02413, -0.95852)	(-0.11, 1.20, 0.56)	(-0.16129, 0.12088, -0.05596, -0.97788)	(0.19, 1.39, 0.59)	(0.11803, 0.05020, 0.19321, -0.97274)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
8.21881	1	(0.00, 1.69, 0.43)	(-0.26834, 0.09301, -0.02413, -0.95852)	(-0.03, 1.69, 0.42)	(-0.26834, 0.09301, -0.02413, -0.95852)	(0.03, 1.69, 0.43)	(-0.26834, 0.09301, -0.02413, -0.95852)	(-0.11, 1.20, 0.56)	(-0.16129, 0.12088, -0.05596, -0.97788)	(0.19, 1.39, 0.59)	(0.11803, 0.05020, 0.19321, -0.97274)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
8.249875	1	(0.00, 1.69, 0.43)	(-0.26852, 0.09314, -0.02385, -0.95846)	(-0.03, 1.69, 0.42)	(-0.26852, 0.09314, -0.02385, -0.95846)	(0.03, 1.69, 0.43)	(-0.26852, 0.09314, -0.02385, -0.95846)	(-0.11, 1.20, 0.56)	(-0.16201, 0.12109, -0.05573, -0.97774)	(0.19, 1.39, 0.59)	(0.11807, 0.05031, 0.19334, -0.97270)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
8.271654	1	(0.00, 1.69, 0.43)	(-0.26863, 0.09323, -0.02385, -0.95842)	(-0.03, 1.69, 0.42)	(-0.26863, 0.09323, -0.02385, -0.95842)	(0.03, 1.69, 0.43)	(-0.26863, 0.09323, -0.02385, -0.95842)	(-0.11, 1.20, 0.56)	(-0.16214, 0.12117, -0.05568, -0.97772)	(0.19, 1.39, 0.59)	(0.11812, 0.05030, 0.19353, -0.97266)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
8.293682	1	(0.00, 1.69, 0.43)	(-0.26870, 0.09323, -0.02382, -0.95841)	(-0.03, 1.69, 0.42)	(-0.26870, 0.09323, -0.02382, -0.95841)	(0.03, 1.69, 0.43)	(-0.26870, 0.09323, -0.02382, -0.95841)	(-0.11, 1.20, 0.56)	(-0.16228, 0.12164, -0.05549, -0.97765)	(0.19, 1.39, 0.59)	(0.11824, 0.05023, 0.19367, -0.97262)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
8.315688	1	(0.00, 1.69, 0.43)	(-0.26879, 0.09319, -0.02377, -0.95839)	(-0.03, 1.69, 0.42)	(-0.26879, 0.09319, -0.02377, -0.95839)	(0.03, 1.69, 0.43)	(-0.26879, 0.09319, -0.02377, -0.95839)	(-0.12, 1.20, 0.56)	(-0.16249, 0.12207, -0.05550, -0.97756)	(0.19, 1.39, 0.59)	(0.11840, 0.05007, 0.19366, -0.97261)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
8.337687	1	(0.00, 1.69, 0.43)	(-0.26895, 0.09317, -0.02369, -0.95834)	(-0.03, 1.69, 0.42)	(-0.26895, 0.09317, -0.02369, -0.95834)	(0.03, 1.69, 0.43)	(-0.26895, 0.09317, -0.02369, -0.95834)	(-0.12, 1.20, 0.56)	(-0.16235, 0.12270, -0.05577, -0.97748)	(0.19, 1.39, 0.59)	(0.11842, 0.04995, 0.19374, -0.97260)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
8.35972	1	(0.00, 1.69, 0.43)	(-0.26896, 0.09311, -0.02379, -0.95835)	(-0.03, 1.69, 0.42)	(-0.26896, 0.09311, -0.02379, -0.95835)	(0.03, 1.69, 0.43)	(-0.26896, 0.09311, -0.02379, -0.95835)	(-0.12, 1.20, 0.56)	(-0.16115, 0.12412, -0.05614, -0.97748)	(0.19, 1.39, 0.59)	(0.11833, 0.04978, 0.19389, -0.97259)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
8.381807	1	(0.00, 1.69, 0.43)	(-0.26902, 0.09319, -0.02376, -0.95832)	(-0.03, 1.69, 0.42)	(-0.26902, 0.09319, -0.02376, -0.95832)	(0.03, 1.69, 0.43)	(-0.26902, 0.09319, -0.02376, -0.95832)	(-0.12, 1.20, 0.56)	(-0.15987, 0.12549, -0.05642, -0.97750)	(0.19, 1.39, 0.59)	(0.11830, 0.04971, 0.19393, -0.97259)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
8.392894	1	(0.00, 1.69, 0.43)	(-0.26905, 0.09332, -0.02381, -0.95830)	(-0.03, 1.69, 0.42)	(-0.26905, 0.09332, -0.02381, -0.95830)	(0.03, 1.69, 0.43)	(-0.26905, 0.09332, -0.02381, -0.95830)	(-0.12, 1.20, 0.56)	(-0.15905, 0.12651, -0.05688, -0.97748)	(0.19, 1.39, 0.59)	(0.11829, 0.04971, 0.19389, -0.97260)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)				(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
