Time	Headset_on	CE_Pos	CE_Rot	LE_Pos	LE_Rot	RE_Pos	RE_Rot	LH_Pos	LH_Rot	RH_Pos	RH_Rot	Menu_Exists	Menu_Bounds	Menu_SM_Bounds	Menu_Page_Viewed	Menu_Panel_Viewed	Model_Name	Model_Centre	Model_Size	Preview_Name	Preview_Corners	
22.01341	1	(0.00, 1.72, 0.33)	(-0.16117, -0.03744, 0.02076, -0.98600)	(-0.03, 1.72, 0.34)	(-0.16117, -0.03744, 0.02076, -0.98600)	(0.03, 1.72, 0.33)	(-0.16117, -0.03744, 0.02076, -0.98600)	(-0.06, 1.22, 0.46)	(-0.13641, -0.14177, 0.05511, -0.97891)	(0.19, 1.30, 0.50)	(-0.03337, -0.10922, 0.12489, -0.98558)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.04, 2.43)	(1.31, 1.79, 1.26)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.03568	1	(0.00, 1.72, 0.34)	(-0.15985, -0.03501, 0.02097, -0.98630)	(-0.03, 1.72, 0.34)	(-0.15985, -0.03501, 0.02097, -0.98630)	(0.03, 1.72, 0.33)	(-0.15985, -0.03501, 0.02097, -0.98630)	(-0.06, 1.22, 0.46)	(-0.13439, -0.14191, 0.05380, -0.97924)	(0.19, 1.30, 0.50)	(-0.03358, -0.10873, 0.12479, -0.98564)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.04, 2.43)	(1.31, 1.79, 1.27)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.05787	1	(0.00, 1.72, 0.34)	(-0.15929, -0.03226, 0.02086, -0.98648)	(-0.03, 1.72, 0.34)	(-0.15929, -0.03226, 0.02086, -0.98648)	(0.03, 1.72, 0.33)	(-0.15929, -0.03226, 0.02086, -0.98648)	(-0.06, 1.22, 0.46)	(-0.13270, -0.14262, 0.05271, -0.97942)	(0.19, 1.30, 0.50)	(-0.03366, -0.10838, 0.12468, -0.98569)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.04, 2.43)	(1.31, 1.79, 1.27)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.069	1	(0.00, 1.72, 0.34)	(-0.15894, -0.03082, 0.02102, -0.98658)	(-0.03, 1.72, 0.34)	(-0.15894, -0.03082, 0.02102, -0.98658)	(0.03, 1.72, 0.33)	(-0.15894, -0.03082, 0.02102, -0.98658)	(-0.06, 1.22, 0.46)	(-0.13186, -0.14265, 0.05223, -0.97956)	(0.19, 1.30, 0.50)	(-0.03367, -0.10822, 0.12461, -0.98571)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.04, 2.44)	(1.32, 1.79, 1.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.09121	1	(0.00, 1.72, 0.34)	(-0.15844, -0.02845, 0.02084, -0.98674)	(-0.03, 1.72, 0.34)	(-0.15844, -0.02845, 0.02084, -0.98674)	(0.03, 1.72, 0.33)	(-0.15844, -0.02845, 0.02084, -0.98674)	(-0.06, 1.22, 0.46)	(-0.13017, -0.14221, 0.05139, -0.97989)	(0.19, 1.30, 0.50)	(-0.03380, -0.10799, 0.12460, -0.98573)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.04, 2.44)	(1.32, 1.79, 1.28)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.11345	1	(0.00, 1.72, 0.34)	(-0.15836, -0.02540, 0.02074, -0.98684)	(-0.03, 1.72, 0.34)	(-0.15836, -0.02540, 0.02074, -0.98684)	(0.03, 1.72, 0.33)	(-0.15836, -0.02540, 0.02074, -0.98684)	(-0.06, 1.22, 0.46)	(-0.12928, -0.14185, 0.05125, -0.98007)	(0.19, 1.30, 0.50)	(-0.03401, -0.10773, 0.12501, -0.98570)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.44)	(1.32, 1.78, 1.29)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.13571	1	(-0.01, 1.72, 0.34)	(-0.15824, -0.02294, 0.02059, -0.98692)	(-0.04, 1.72, 0.34)	(-0.15824, -0.02294, 0.02059, -0.98692)	(0.02, 1.72, 0.33)	(-0.15824, -0.02294, 0.02059, -0.98692)	(-0.06, 1.22, 0.46)	(-0.12851, -0.14180, 0.05090, -0.98020)	(0.19, 1.30, 0.50)	(-0.03404, -0.10749, 0.12522, -0.98570)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.44)	(1.33, 1.78, 1.30)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.15791	1	(-0.01, 1.72, 0.34)	(-0.15843, -0.02044, 0.02067, -0.98694)	(-0.04, 1.72, 0.34)	(-0.15843, -0.02044, 0.02067, -0.98694)	(0.02, 1.72, 0.33)	(-0.15843, -0.02044, 0.02067, -0.98694)	(-0.06, 1.22, 0.46)	(-0.12685, -0.14189, 0.05083, -0.98040)	(0.19, 1.30, 0.50)	(-0.03398, -0.10691, 0.12524, -0.98576)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.44)	(1.33, 1.78, 1.31)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.16903	1	(-0.01, 1.72, 0.34)	(-0.15853, -0.01884, 0.02050, -0.98696)	(-0.04, 1.72, 0.34)	(-0.15853, -0.01884, 0.02050, -0.98696)	(0.02, 1.72, 0.33)	(-0.15853, -0.01884, 0.02050, -0.98696)	(-0.06, 1.22, 0.46)	(-0.12603, -0.14177, 0.05106, -0.98052)	(0.19, 1.30, 0.50)	(-0.03383, -0.10649, 0.12528, -0.98581)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.44)	(1.33, 1.78, 1.32)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.19125	1	(-0.01, 1.72, 0.34)	(-0.15910, -0.01665, 0.02014, -0.98692)	(-0.04, 1.72, 0.34)	(-0.15910, -0.01665, 0.02014, -0.98692)	(0.02, 1.72, 0.33)	(-0.15910, -0.01665, 0.02014, -0.98692)	(-0.06, 1.22, 0.46)	(-0.12474, -0.14131, 0.05128, -0.98073)	(0.19, 1.30, 0.50)	(-0.03365, -0.10585, 0.12528, -0.98588)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.44)	(1.34, 1.78, 1.32)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.21348	1	(-0.01, 1.72, 0.34)	(-0.15882, -0.01431, 0.01976, -0.98701)	(-0.04, 1.72, 0.34)	(-0.15882, -0.01431, 0.01976, -0.98701)	(0.02, 1.72, 0.33)	(-0.15882, -0.01431, 0.01976, -0.98701)	(-0.06, 1.22, 0.46)	(-0.12458, -0.14121, 0.05172, -0.98075)	(0.19, 1.30, 0.50)	(-0.03362, -0.10534, 0.12523, -0.98595)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.44)	(1.34, 1.78, 1.33)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.23577	1	(-0.01, 1.72, 0.34)	(-0.15857, -0.01178, 0.01951, -0.98708)	(-0.04, 1.72, 0.34)	(-0.15857, -0.01178, 0.01951, -0.98708)	(0.02, 1.72, 0.33)	(-0.15857, -0.01178, 0.01951, -0.98708)	(-0.06, 1.22, 0.46)	(-0.12411, -0.14162, 0.05156, -0.98076)	(0.19, 1.30, 0.50)	(-0.03361, -0.10468, 0.12540, -0.98600)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.44)	(1.34, 1.77, 1.34)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.25802	1	(-0.01, 1.72, 0.34)	(-0.15771, -0.00970, 0.01931, -0.98725)	(-0.04, 1.72, 0.34)	(-0.15771, -0.00970, 0.01931, -0.98725)	(0.02, 1.72, 0.33)	(-0.15771, -0.00970, 0.01931, -0.98725)	(-0.06, 1.23, 0.46)	(-0.12232, -0.14202, 0.05105, -0.98095)	(0.19, 1.30, 0.50)	(-0.03361, -0.10419, 0.12528, -0.98606)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.44)	(1.35, 1.77, 1.34)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.26914	1	(-0.01, 1.72, 0.34)	(-0.15746, -0.00860, 0.01911, -0.98730)	(-0.04, 1.72, 0.34)	(-0.15746, -0.00860, 0.01911, -0.98730)	(0.02, 1.72, 0.33)	(-0.15746, -0.00860, 0.01911, -0.98730)	(-0.06, 1.23, 0.46)	(-0.12142, -0.14230, 0.05095, -0.98103)	(0.18, 1.30, 0.50)	(-0.03357, -0.10402, 0.12522, -0.98609)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.35, 1.77, 1.35)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.29135	1	(-0.01, 1.72, 0.34)	(-0.15640, -0.00650, 0.01894, -0.98749)	(-0.04, 1.72, 0.34)	(-0.15640, -0.00650, 0.01894, -0.98749)	(0.02, 1.72, 0.34)	(-0.15640, -0.00650, 0.01894, -0.98749)	(-0.06, 1.23, 0.46)	(-0.11992, -0.14282, 0.05084, -0.98114)	(0.18, 1.30, 0.50)	(-0.03358, -0.10375, 0.12512, -0.98613)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.35, 1.77, 1.35)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.31363	1	(-0.01, 1.72, 0.34)	(-0.15506, -0.00424, 0.01915, -0.98771)	(-0.04, 1.72, 0.34)	(-0.15506, -0.00424, 0.01915, -0.98771)	(0.02, 1.72, 0.34)	(-0.15506, -0.00424, 0.01915, -0.98771)	(-0.06, 1.23, 0.46)	(-0.11795, -0.14373, 0.05045, -0.98127)	(0.18, 1.30, 0.50)	(-0.03376, -0.10358, 0.12500, -0.98616)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.36, 1.77, 1.36)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.33587	1	(-0.01, 1.72, 0.34)	(-0.15317, -0.00205, 0.01921, -0.98801)	(-0.04, 1.72, 0.34)	(-0.15317, -0.00205, 0.01921, -0.98801)	(0.02, 1.72, 0.34)	(-0.15317, -0.00205, 0.01921, -0.98801)	(-0.06, 1.23, 0.46)	(-0.11541, -0.14489, 0.04996, -0.98142)	(0.18, 1.30, 0.50)	(-0.03402, -0.10338, 0.12500, -0.98617)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.36, 1.77, 1.36)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.3581	1	(-0.01, 1.72, 0.34)	(-0.15189, -0.00018, 0.01898, -0.98822)	(-0.04, 1.72, 0.34)	(-0.15189, -0.00018, 0.01898, -0.98822)	(0.02, 1.72, 0.34)	(-0.15189, -0.00018, 0.01898, -0.98822)	(-0.06, 1.23, 0.46)	(-0.11255, -0.14659, 0.04958, -0.98152)	(0.18, 1.30, 0.50)	(-0.03422, -0.10339, 0.12472, -0.98620)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.36, 1.77, 1.37)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.36924	1	(-0.01, 1.72, 0.34)	(-0.15126, 0.00081, 0.01902, -0.98831)	(-0.04, 1.72, 0.34)	(-0.15126, 0.00081, 0.01902, -0.98831)	(0.02, 1.72, 0.34)	(-0.15126, 0.00081, 0.01902, -0.98831)	(-0.06, 1.23, 0.46)	(-0.11104, -0.14775, 0.04991, -0.98150)	(0.18, 1.30, 0.50)	(-0.03428, -0.10338, 0.12464, -0.98621)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.36, 1.76, 1.37)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.39147	1	(-0.01, 1.72, 0.34)	(-0.15044, 0.00224, 0.01924, -0.98843)	(-0.04, 1.72, 0.34)	(-0.15044, 0.00224, 0.01924, -0.98843)	(0.02, 1.72, 0.34)	(-0.15044, 0.00224, 0.01924, -0.98843)	(-0.06, 1.23, 0.46)	(-0.10696, -0.15026, 0.05115, -0.98151)	(0.18, 1.30, 0.50)	(-0.03434, -0.10332, 0.12449, -0.98623)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.36, 1.76, 1.38)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.41375	1	(-0.01, 1.72, 0.34)	(-0.15005, 0.00336, 0.01920, -0.98849)	(-0.04, 1.72, 0.34)	(-0.15005, 0.00336, 0.01920, -0.98849)	(0.02, 1.72, 0.34)	(-0.15005, 0.00336, 0.01920, -0.98849)	(-0.06, 1.23, 0.46)	(-0.10240, -0.15218, 0.05152, -0.98168)	(0.18, 1.30, 0.51)	(-0.03436, -0.10326, 0.12430, -0.98626)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.37, 1.76, 1.38)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.43602	1	(-0.01, 1.72, 0.34)	(-0.14916, 0.00448, 0.01891, -0.98862)	(-0.04, 1.72, 0.34)	(-0.14916, 0.00448, 0.01891, -0.98862)	(0.02, 1.72, 0.34)	(-0.14916, 0.00448, 0.01891, -0.98862)	(-0.06, 1.23, 0.46)	(-0.09751, -0.15450, 0.05084, -0.98185)	(0.18, 1.30, 0.51)	(-0.03425, -0.10320, 0.12417, -0.98629)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.37, 1.76, 1.38)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.45822	1	(-0.01, 1.72, 0.34)	(-0.14898, 0.00501, 0.01870, -0.98865)	(-0.04, 1.72, 0.34)	(-0.14898, 0.00501, 0.01870, -0.98865)	(0.02, 1.72, 0.34)	(-0.14898, 0.00501, 0.01870, -0.98865)	(-0.06, 1.23, 0.45)	(-0.09245, -0.15628, 0.05053, -0.98208)	(0.18, 1.30, 0.51)	(-0.03407, -0.10301, 0.12385, -0.98635)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.37, 1.76, 1.38)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.46938	1	(-0.01, 1.72, 0.34)	(-0.14892, 0.00503, 0.01855, -0.98866)	(-0.04, 1.72, 0.34)	(-0.14892, 0.00503, 0.01855, -0.98866)	(0.02, 1.72, 0.34)	(-0.14892, 0.00503, 0.01855, -0.98866)	(-0.06, 1.23, 0.45)	(-0.08994, -0.15698, 0.05064, -0.98219)	(0.18, 1.30, 0.51)	(-0.03390, -0.10292, 0.12372, -0.98638)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.37, 1.76, 1.38)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.49152	1	(-0.01, 1.72, 0.34)	(-0.14875, 0.00516, 0.01830, -0.98869)	(-0.04, 1.72, 0.34)	(-0.14875, 0.00516, 0.01830, -0.98869)	(0.02, 1.72, 0.34)	(-0.14875, 0.00516, 0.01830, -0.98869)	(-0.06, 1.24, 0.45)	(-0.08497, -0.15772, 0.05117, -0.98249)	(0.18, 1.30, 0.51)	(-0.03357, -0.10273, 0.12341, -0.98645)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.37, 1.76, 1.38)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.51378	1	(-0.01, 1.72, 0.34)	(-0.14886, 0.00529, 0.01816, -0.98868)	(-0.04, 1.72, 0.34)	(-0.14886, 0.00529, 0.01816, -0.98868)	(0.02, 1.72, 0.34)	(-0.14886, 0.00529, 0.01816, -0.98868)	(-0.06, 1.24, 0.45)	(-0.07935, -0.15903, 0.05114, -0.98275)	(0.18, 1.30, 0.51)	(-0.03331, -0.10267, 0.12322, -0.98649)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.37, 1.76, 1.38)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
22.53606	1	(-0.01, 1.72, 0.34)	(-0.14900, 0.00526, 0.01755, -0.98867)	(-0.04, 1.72, 0.34)	(-0.14900, 0.00526, 0.01755, -0.98867)	(0.02, 1.72, 0.34)	(-0.14900, 0.00526, 0.01755, -0.98867)	(-0.06, 1.24, 0.45)	(-0.07367, -0.16130, 0.05057, -0.98285)	(0.18, 1.30, 0.51)	(-0.03317, -0.10263, 0.12317, -0.98651)	0,0,0,0	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)			Heart	(0.59, 1.05, 2.45)	(1.37, 1.77, 1.37)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)		(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00),(0.00, 0.00, 0.00)	
